node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,53.905,46.090,5.012,2.582,51.874,0.025
,,,enabled,104.516,44.069,57.648,26.839,5991.338,26.804
