node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,54.359,46.545,5.144,3.127,50.608,0.029
,,,enabled,53.232,44.183,6.989,11.479,7019.889,0.865
