node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,56.824,47.296,5.493,2.293,60.088,0.033
,,,enabled,107.727,44.620,60.345,32.317,6043.523,27.653
