node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,53.777,46.126,5.161,2.457,50.544,0.024
,,,enabled,76.756,44.641,29.607,24.615,6443.883,7.992
