node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,54.254,46.127,5.104,2.415,60.448,0.034
,,,enabled,53.760,44.655,6.881,13.918,7108.770,0.786
