node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,53.124,45.656,4.837,2.761,50.756,0.024
,,,enabled,53.407,44.261,6.941,11.498,7162.263,0.801
