node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,53.895,45.790,5.234,3.205,51.430,0.032
,,,enabled,106.293,44.263,59.041,30.826,5950.144,27.416
