node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,53.789,46.132,4.917,2.976,51.255,0.025
,,,enabled,65.148,45.354,17.480,17.987,6891.579,4.088
