node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,53.062,45.496,4.947,2.336,50.487,0.025
,,,enabled,104.237,44.106,57.328,31.460,6031.349,26.635
