node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,54.085,46.272,5.009,2.266,63.734,0.028
,,,enabled,53.444,45.148,5.985,5.693,7286.212,0.814
