node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,165.156,157.243,5.566,2.839,52.565,0.030
,,,enabled,113.253,46.122,65.472,38.582,6459.135,28.782
