node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,54.693,45.889,5.450,3.534,52.305,0.031
,,,enabled,113.958,49.888,61.270,29.307,5988.507,27.245
