node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,54.095,46.398,5.030,3.293,50.519,0.024
,,,enabled,107.368,44.293,60.418,32.312,6036.999,27.948
