node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,55.399,47.312,5.114,3.760,51.363,0.028
,,,enabled,52.954,44.542,6.494,6.843,7164.283,0.872
