node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,54.251,46.085,5.429,2.357,50.434,0.026
,,,enabled,105.762,44.182,58.781,31.051,5959.486,27.384
