node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,54.572,46.432,5.181,1.991,60.269,0.029
,,,enabled,104.890,44.235,57.950,33.716,6017.295,26.808
