node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,54.257,46.435,4.992,2.064,51.261,0.024
,,,enabled,53.135,43.972,7.109,10.753,7165.721,0.834
