node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,56.117,47.040,5.507,2.287,52.324,0.029
,,,enabled,105.140,44.449,57.581,27.475,5986.357,26.666
