node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,53.338,45.779,4.933,3.127,50.538,0.025
,,,enabled,104.840,44.071,57.731,30.460,5959.102,26.882
