node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,53.455,45.640,5.135,2.763,50.793,0.025
,,,enabled,53.046,44.293,6.749,10.316,7054.712,0.819
