node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,173.920,165.042,6.726,2.350,55.223,0.031
,,,enabled,107.642,45.374,60.304,40.571,6558.443,27.223
